processed_text,sentiment
ya betul banget sampai sultany malaydesh pejabat tinggi kerajaan malaydesh yang korupsi tu maksa media dsana dpaksa bohongi tutupi aib negeriy dengan sengaja agar para rakyatnya anggap kalau malaydesh lebih hebat dari indonesia,negatif
ya demi kekuasaan lah ujung ujung nya 2029 itu perasaan rakyat kecil lho,negatif
mana para mahasewa dan para pecundang pilpres,negatif
hancur pak bos semenjak ibu sri mulyani di ganti sekarang ibu sri mulyani jadi pejabat tinggi di luar negeri tepatnya perusahaan milik bill gates indonesia tidak mau pake jadi di ambil luar negeri,negatif
terburuk sepanjang sejarah kualitas bosok,negatif
rupiah melemah karna pengelola negara tidak memiliki kemampuan hampir semua pejabat yang di angkat bukan ahli di bidangnya mereka bermoral rendah pejabat abs cuma asbun sambil mencari celah untuk korupsi wes ngono wae jangan menyalahkan yang lain nikmati saja nasib kita,negatif
mudah an bunga 7 % cukup y bang untuk rakyat miskin,negatif
mata uang dollar terdapat gambar benjamin franklin kata bijaknya time is money seperti kutukan,negatif
ngeri banget ngomongnya berapapun nilai tukar rupiah pemerintah tetap bisa hidup enak yang menderita cuma masyarakat biasa makan bergizi gratis kopdes itu program prematur yang tidak jelas tata kelolanya banyak masalah dua program itu nyedot anggaran yang sangat besar sampai bikin apbn defisit kondisi fiskal suatu negara itu penting banget buat investor mereka pasti mikir ngapain gua invest nukarin duit gua buat negara yang rugi pemerintahnya bikin program gblk endingnya banyak investor yang cabut rupiah tidak laku nilainya turun ihsg anjlok jadi makan bergizi gratis dan kopdes itu tetap berpengaruh prabowo ngotot jalanin makan bergizi gratis dan kopdes cuma buat ngamanin ngunci suara di pemilu 2029 sama sekali kelitan tidak peduli sama kondisi ekonomi negara yang kaya gini,negatif
baiknya coba sendiri nanam padi janga cuma ngomong beras naik beras naik silahkan coba nanam padi sendiri terus hitung biyayanya berapa untungnya berapa harga beras tidak naik cuma biyaya saprotan dan penggilingan yang naik karena pake bbm solar bbm di seluruh dunia naik kalau punya otak pake akal sehat kalau menganalisa nanam padi tidak pernah harga beras naik nol koma saja ribut dasar warga iq 76,negatif
program makan bergizi gratis ini program yang sangat tidak berguna bagi rakyat banyak sebetulnya ini program gagal tapi kok masih di pertahankan presidennya sampai tidak memperdulikan bahwa makan bergizi gratis itu sangat membahayakan nyawa anak didik di indonesia bubarkan makan bergizi gratis,negatif
tapi kenyataannya skg tambah parah,negatif
masak defisit 3% itumah keselip minimal defisit 50 % ke atas,positif
alhamdulillah tidak lama lagi prabowo gibran segera lengser 1 paket,negatif
kalau ada rivan semangat ku tumbuh lagi jangan lemas min porto merah 45% juga masih ada yang nyemagatin,positif
kalau rata rata pertumbuhan ekonomi indonesia masih dibawah 6% per tahun belum lah rilex pdhal target 8% dalam waktu 10 tahun,netral
coba dulu tes makan beras as kita yang dulu sekolah di as pun tidak ada yang beli beras as untuk konsumsi di kos aduh,negatif
makan bergizi gratis di stop presiden keras kepala makan bergizi gratis manfaat nya sedikit tapi anggaran nya selangit cuma menguntungkan pihak pihak tertentu saja realitanyabanyak makanan terbuang tidak di makan oleh anak anak indonesia silahkan cek seluruh sekolah di indonesia,negatif
makan tu makan bergizi gratis maling berkedok gizi,negatif
gapapa tetap saja paling bahagia sedunia,negatif
investor kabur karena di indonesia koruptor dipelihara selagi kapolri dan kejaksaan agung masih itu juga kepercayaan internasional hilang,negatif
percuma kalau cuman purbaya sendirian dikelilingi orang seperti itu ibarat dota mau kamu sendiri carry tapi support nya blenger ya sama saja mau ganti sri mulyani atau siapa pun ya sama saja cuman kemarin tidak se apes ini keadaan nya gegara trump,negatif
di syukuri ajah daripada keracunan apalagi kalau ketularan energi korupsi tipu tipu ngeri,negatif
dollar naik alhamdulilah saya petani tidak pernah pegang dollar tuh masa bodoh sama dollar,negatif
tidak tepat sasaran itu harus nya sumber masalah biang kerok nya yang di serang yaitu rusuh selat hormus yang di lakukan oleh iran yang harus di stop galang persatuan global beri ultimatum ke iran jika dalam 15 hr selat hormus tidak kembali normal seperti semula dan tidak berbuat onar lagi di timur tengah maka setiap negara negara seluruh dunia akan menyerang iran dengan meluncurkan 10 rudal ke iran 1000 bj rudal per hari hanya ini yang bisa membuat iran gemetar lalu mengembalikan keadaan timur tengah menjadi normal kembali maka harga minyak auto normal dan ekonomi global mengikuti nya,negatif
th 2025 kemarin turun 50 basis poin sek naik 50 juga,positif
dan korupsi pelakunya baru lagi seperti setelah 98,negatif
bubarkan makan bergizi gratis lebih baik duit ya saja,negatif
wah panen nih warga bangka belitung harga timah di london 1jt kg bagaimana ngaya sendiri dapat tidak 5kg hari biar ane k sana nih,positif
negara aneh ini punya tambang emas yang bisa dijadikan jaminan nilai rupiah malah pake jaminan dollar kan tulul,negatif
ya kouta impor di buat lah ia kali pejabat tidak ambil untung kocek pribadi,negatif
pantun jarjit dia tiga bunga raya kamu bukan kawan saya,negatif
pak prabowo tolong impor kan mekanik pakistan saja saya butuh mereka buat usaha saya skill ful walaupun pakai peralatan prasejarah,negatif
nyungsep semua costumer saya menekan harga ekspor karena dollar tinggi,negatif
dy6465 bener bro ada operasi menganti pak purbaya bro takut indonesia maju bro,netral
halah sibuk dollar saja dinegeri ini iran dollar saja sudah lebih 1jt tapi negaranya semakin kuat ini kita pada sibuk urusan dollar saja kayak nga ada jalan keluarnya saja kapan perlu sekalian saja dinegeri ini buang saja dollar itu lagi karena jaman sudah mulai akan berbeda,negatif
apa di buat pergantian nilai rupiah sehingga orang yang nimbun uang di bunker biar panik untuk mengganti uangnya dan itu akan kelihatan siapa yang korupsi nimbun mau tukar uang dalam jumlah banyak bisa ketauan kita usut beres,negatif
setuju pak sok atuh mending masak di sekolah biar sehat anak anak,positif
kedelai gmo bakal tahu tempe susu kedelai pakan ternak saja dominan impor,negatif
lah ini sama halnya dokter spesialis tidak purlu tau alhi spesial yang di pilih aneh yang ada mati pasiennya ngaku spesial tapi tidak tau,negatif
tidak butuh channel lain cuma ini yang to the poin,negatif
lha itu semua kontribusi makan bergizi gratis pak makanya keliatan bagus harusnya dipisah antara rakyat pemerintah pabrik biar keliatan riil di masyarakat ini jangan cuman tipu tipu saja,negatif
benar kita tidak tau datanya ambil dari mana,negatif
panggil group noahnexusprotocol dijamin semua rakyat pegang hp jadi milyader pemerintah tidak usah repot beres tapi mimpi,negatif
udahlah pak dari awal menjabatnya terlalu janji manis terlalu merasa hebat dan bisa kenyataan makin rungkad rungkad skg saja anda bingung kenapa dan apa penyebab nya ekonomi hancur begini,negatif
rupiah melemah karena ada pengkhianat negara bazerr busuk,negatif
santai dan yakin allah swt selalu menjaga nkri,negatif
ingat sudah di kasih bintang penghargaan,negatif
rakyat mendukung ekspor 1 pintu lanjutkan,negatif
bagi rakyat dollar mau naik mau turun tidak penting yang penting sembako tersedia dan harga terjangkau,negatif
sekarang jaman perang asimetris bukan konvensional ada paradoks misal rupiah melemah tapi ada swadaya pangan ada ekspor yang menguasai global dan ada emak emak yang tidak sepanik di th 98 ada apa dengan ini pastilah perang asimetris yang dari design global dimana negara adidaya menekan negara berkembang yang mau melompat maju,negatif
tidak masalah umkm bisa di kasih bansos yang pling di fokuskan prabowo bagaimana monopoli mereka hancur dulu,negatif
terima kasih fauzan atas atensinya,netral
memang kalau kamu pilih capres lain kamu yakin dollar bakal turun,negatif
indonesia rakyatnya memang di bentuk untuk bodoh selamanya karena kalau sampai mengerti tidak bisa di perah lagi kekayaan alam nya,negatif
kamu sendiri pilih investasi uang dingin mu ke mana saham emas valas atau surat utang komen ya,negatif
bagaimana tidak percaya asing investasi tiba aturan diubah setiap ganti pemimpun sktor investasi dibuah jadi males jga tidak ada jaminan investasi di indonesia,negatif
ketahuan kamu itu gerombolan sakit hati iri dengki munafik kepanasan belum movis on boleh di baca rata rata komennya sama gerombolanmu sok tahu merasa kuminter padahal kamu itu gerombolan maling teriak maling kepanasan sudah jelas pasti kamu itu gerombolan si kadal kadron tukang ngibul tukang nyinyir alias gedabrus kepanasan,negatif
segera bubarkan bea cukai dan ganti dengan sgs swiss kalau arus export import bisa transparant bisa dipercaya dan terpercaya barang barang ilegal bisa berantas maka pendapatan negara akan meningkat produsen lokal bisa maju dan meningkat dan pertumbuhan ekonomi bisa naik lebih cepat,negatif
beli dollar as banyak banyak rakyat kecil mampu membayar utang imf,negatif
kalau di fikir fikir berarti negara terkuras uangnya oleh si korupsi 56003 tril coba cek yang di sita kpk hasil korupsi berapa triliun jika tidak ada 56003 tril uangnya di kemanakan,negatif
durian indonesia masih kalah bersaing dengan thailand dan malaysia bahkan juga vietnam durian vietnam banyak diexpor ke china karena lebih dekat,negatif
manusia serakah sudah di kasih pemerintah pendapatan dan jabatan masih saja maling hak rakyat,negatif
beli yang core i3 murah kalau msi yang mahal bisa sampai 50jtaan,positif
sejak mundurnya sri mulyani dan dilantiknya purabaya saat itu sudah saya kkomentari katakan bahwa mentri purabaya harus mengasa otak yang tajam untuk menghadapi badai yang akan datang ke depan sekarang apa jadinya,netral
yang komen lebih ahli drpd ahli ekonomi,negatif
bacot asal njeplak saja mana ada harga harga turun hoy bangun jalan jalan ke pasar semua bahan pokok naik semua blok,negatif
ide makan bergizi gratis sudah bagus harus terlaksana dengan baik perlu dievaluasi terus daripada dananya boncos makanan sampah semua jangan sampai pengusaha tak punya basic pengelolaan makanan ikut dapet job hanya berakibat keracunan karena hanya mikir untung makan bergizi gratis sekarang saya pikir hanya memperkaya orang yang sudah kaya dan membuat kelangkaan stok bahan tertentu dan bisa berakibat kenaikan harga di daerah tsb solusi menurut saya: lebih baik jumlah siswa dibagi sesuai jumlah pengusaha katering yang ada dimasing dimasing kecamatan itu supaya semua pengusaha katering dapet job jangan yang modal milyaran saja yang dapet job yang untung ya tengkulak saja kalau gitu kalau dibagi kan semua pedagang pasar pagi kebagian selain itu juga menghemat anggaran negara karena tak perlu sewa dapur bikin dapur yang milyaran cukup instruksikan ke pengusaha katering yang dapet job supaya dapurnya disesuaikn standart dan nilai gizi yang ada ditiap menu diseragamkan negara cukup buka lowongan 1 ahli gizi setiap kecamatan yang tugasnya memantau kualitas makanan makan bergizi gratis ibaratnya jangan sampai pengusaha yang biasanya bidang ngaduk semen tiba tiba ikut jadi catering dadakan hanya mikir untung berakhir bikin keracunan karena tak punya basic masak higiene pengelolaan makanan sanitasi lingkungan serta g bisa ngitung nilai gizi yang ada di setiap menu mohon dievaluasi jayalah nkri,negatif
kata kata buat besok sabar tunggu besok dulu ya,positif
ferry itu profrsor yang tidak kebagian panggung kenapa demikian karena fery hanya tukang ngomong skeptis kita bangsa yang butuh pesimistis penyegarann shg indonesia menuju baik,negatif
pajak harus di naikkan dikit,negatif
seperti buah simalakama bi rate naik dunia usaha bertambah berat uang beredar akan semakin seret karena banyak keluarga yang masih memiliki kpr atau kredit usaha yang harus menyisihkan pendapatan nya untuk membayar cicilan yang akhirnya membengkak ekonomi masyarakat akan menyusut lalu apakah iya rupiah lalu akan menguat semoga pemerintah bisa lebih realistis bahwa penegakan hukum yang lebih transparan dan adil serta proporsi apbn yang tepat sasaran pada hal yang produktif adalah hal pasti dan paling cepat yang bisa menyelamatkan semua keadaan ini,negatif
trump tentang harga minyak: saya tidak khawatir tentang apa pun saya hanya melakukan apa yang benar pada akhirnya semuanya akan baik baik saja sumber: fox news,positif
tidak bisa sesepurna arab tapi setidaknya mendekati karena sulit keadaan geografis indonesia yang banyak pulsu,negatif
sangat suka penjelasan ibu ini orang seperti ini yang harus masuk ke pemerintahan,negatif
di tunggu kapan tenggelam nya,positif
sebagai rakyat indonesia kami merasa dikhianati presiden ini yang katanya mencapai swasembada beras tetapi mengimpor beras dari asing,negatif
awass pak prabowo waspada dengan tingkah tingkah jokowi dia akan menguling kn bpk doaku sll untuk mu pak prabowo,netral
road to rp 20000 sikit lagi u can doit,positif
umkm jelas kena semu dari plastik sampai bahan y naik semua,negatif
mantap mass selalu update terus mas biar mkin joss,positif
seharusnya debitur besar yang ngutang diperhitingkan dengan nilai kurs dollar supaya tidsk menjadi spekulan,negatif
alhamdulillah berkah succes bangsaku indonesia hebat,negatif
nah loh bsk bsk dituduh pelanggaran ham unjung unjung nya tangkap makan bergizi gratis,negatif
alhamdulillah barakallah semoga sukses aamiin,netral
program sebesar makan bergizi gratis memang rentan disusupi kepentingan jika pengawasan dan transparansinya lemah,negatif
apresiasi tinggi untuk transparansi dan ketegasan pemerintah siapa pun aktor di belakangnya harus diusut tuntas tanpa pandang bulu demi menyelamatkan hak generasi penerus,negatif
sepertinya pelemahan rupiah menuju upaya pergantian rezim ingat 1997,negatif
indonesiaencyclopedia bagaimana tidak menambah inlflasi min jika bank komersil mendepositkan uangnya di bi kemudian bi mengembalikan uang tersebut dengan bunganya sudah tentu ada penambahan uang sehingga nilai uang akan turun dan akan menambah inflasi minta tanggapannya min,negatif
