processed_text,sentiment
memang jangan dengerin pengamat karna mereka merasa paling pinter tapi disuruh bekerja hasilnya 0besar,netral
tenang meskipun dollar 25000 rakyat indonesia tidak pakai dollar alhamdulillah punya pemimpin gemoy yang pintar joget joget,negatif
rakyatnya saja masih banyak yang tinggal di pelosok yang bahkan listrik pun blm ada kok macem macem,negatif
bahkan trading forex crypto keliatan lebih safety daripada masukin duit ke bursa busuk,netral
bagusnya kita bikin lembaga penilaian tandingan,netral
baru berapa tahun sudah defisit ini gara gara makan bergizi gratis,negatif
ajuur ajur ajur gas terus biar tambah ajur,netral
makan bergizi gratis lanjut indonesia krisis,negatif
semoga langkah bi dan pemerintah bisa menjaga stabilitas rupiah ke depan,positif
yang nonton ribuan yang komen puluhan ternyata masih banyak yang percaya dengan pemerintah,negatif
aseek rupiah menguat menuju 20000 hebat sekali mentri koboy,positif
terimakasih atas videonya kak sangat bermafaat,netral
nah gini dong media mah jangan kek tempo bikin gaduh mulu,netral
transparansi dan pengawasan kebijakan harus terus diperkuat agar kepercayaan publik tetap terjaga,positif
2:10 kalau kita rugikan pihak pinjolnya bagaimana ya pak guru ada celah kok buat merugikan pihak pinjol sudah teruji dan terbukti berhasil,positif
bangunkan aku jika sudah boleh ajak presiden dongo ini adu tinju,negatif
peduli amat selama transfaran dan tujuannya jelas untuk menjamin indonesia asing bakal ngobok ngobok,positif
masih optimis bulan juni 15000 masih inget saya ucapan pak mentri,positif
cina jug semudah brantas korupsi penduduk padat musuhnya ber jamaah kalau di indonesia munafik kalau sndiri tidak mungk bis cpt terciduk mkny ber jamaah saling menutupi diem senyap saling menjegal kalau ada yang bocor mknya jangan nyalahin pemerintah karena tidak mudah mrk munafik saling menutupi kebobrokan,negatif
yang termakan cakap mapia itu iq redah,negatif
ini parah sih orang indonya saja benci sama rupiah bahkan orang orang desa sekarang nuker uang ke dollar ya harga dollar naik terus karena langka seharusnya orang orang menjual dollar mereka agar dollar turun,negatif
permasalahanya di pemerintahan indonesia sendiri,positif
makan bergizi gratis hentikan oi,negatif
tidak habis pikir saya bi menaikan suku bunga padahal prabowo minta bunga bank turun ke 8% jadi keuntungan bank akan semakin kecil luar biasa tekanan finansial jaman ini,netral
namanya pengamat ya amat amati dan berkomentar supaya dibayar,netral
pejabat kaki 5 mondar madir doang malah seneng,negatif
purbaya lamban bertindak ditertawakan para maling seharusnya kejam keburu 20ribu,netral
warga malaysia cuma buat konten yang bagus saja yang jelek tidak perlu koar koar ketika di negara orang barang dari malaysia yang berkualiti tinggi banyak di export,negatif
program makan bergizi gratis seharusnya hanya untuk daerah terpencil terperosok dan tertinggal dan tidak di setiap daerah di indonesia output dan outcome belum jelas muatan substansinya dan belum ada indeks tolok ukur yang jelas untuk output dan outcome nya alih alih tercipta output dan outcome tetapi malah justru membebani anggarsn negara ironisnya para yayasan pengelola atau mitra dapur sppg justru kroni penguasa sehingga tidak memberi kesempatan umkm program makan bergizi gratis resistensi terjadinya pemborosan keuangan negara atau bahkan mungkin kerugian negara,negatif
di desak para importil ini seperti nya dpr karna sudah kenyang makan duit dari importil,negatif
korupsi anjing harusnya di hukum mati,positif
semangat menjadi indonesian maju bersama bank indonesia,positif
gatotwitoyo6423 ada lagi yang lain,negatif
rakyat tidak pernah dianggarin lap kerja dari apbn rakyat cuma dikasih bansos saja dan dikenakan pajak tuk dapatin umr saja susah banget didapatin rakyat,negatif
akhir 2026 tembus 20000 tuh bang,netral
ini sudah krisis bos bukan enuju tapi pemerintah indonesia lagi mencari strategi atau solusi nya untuk keluar dari masalah ini di keroyok asing dan antek antek asing kok semoga indonesia berhasil dan keluar jadi pemenang lagi di skak pionnya harap bersatu padu jangan mudah di provokasi,positif
dpr yang bikin ruwet manggil purbaya dan gubenur bi seharusnya uang korupsi dpr dan oligargi jokowi dan ternaknya kembalikan ke negara yang ada di luar negeri sudah beres rupiah naik dollar anjlok pertanyaannya mau apa endak ngembalikan uang korupsinya saya yakin tidak akan mau inilah penyebab rupiah anjlok gara gara korupsi,negatif
y allah swt hamba nemohon dollar tembus 20 ribu agar negara kita bisa kolaps,positif
ekonomi tidak serepot yang di bayangkan brow ekonomi tidak lebih sulit dari main domino kuat tidak nya ekonomi tergantung kartu yang ada ditangan anda yang tau kartu bukan anda tapi otoritas yang di kasih mandad,negatif
manyong kepala naga nya bagaimana,netral
mantul sobatrupiah yuk selalu jaga dan rawat rupiah kita dengan menerapkan 5j jangan dilipat jangan dicoret jangan distapler jangan diremas dan jangan dibasahi,positif
setelah freeport skrng nikel yang mau diserok amerika,netral
paling di ancam dia belok walloohu a laamu,netral
mantap sekali ayo kejar terus sampai 20 ribu kamu bisa,netral
lebih baik menyembah dari pada di veninzulakan,negatif
minta defisit 0 tapi uang dihambur hamburkan dasar kibul,netral
prabowo kebanyakan jalan jalan ke luar negri tidak peka dalam negri lagi ancur ancuran,negatif
presiden melakukan penghancuran total indonesia buktinya uang lema hukum hancur,negatif
anaknya main saham memang tidak ada konflik kepentingan gila memang menteri keuangan,netral
semua sudah diprediksi rupiah melemah karena memang ada yang menginginkan jadi tidak usah ribut dan panik serta ketakutan yang berl bih saya yakin tidak ada apa apa boss orang jawa bilang tidak nok opo opo,netral
kondisi seperti ini baru ada kabar korupsi impor beras ini darurat korupsi tapi mengapa dpr wakil rakyat bungkam,negatif
gua pedagang grosir memang ada rokok yang turun malahan setiap beberapa bulan naik,netral
jembot mu yang tumbuh terus,netral
indonesia penghasil minyak kok terganggu dengan timur tengah apa itu pengalihan issue,netral
tunggu hancurnya saja terus kita bakal ricuhh dan bunuh bunuhan,netral
banyak beasiswa anak sekolahan yang pending padahal anak sekolahlah yang paling penting,netral
negara sudah maju pabrik uang sangat canggih dengan produksi melimpah,negatif
wajar defisit karna apbn 3600 t habis untuk makan bergizi gratis 335 t cicilan woosh 116 t n utang jatuh tempo 1350 t bangkrut negara akibt prabowo pasang badan thd woosh n makan bergizi gratis,negatif
prayforsumatera telah tampak kerusakan di darat dan di laut disebabkan karena perbuatan tangan manusia supaya allah merasakan kepada mereka sebahagian dari akibat perbuatan mereka agar mereka kembali ke jalan yang benar qs ar rum : 41 sudah banyak yang meninggal dunia pak,negatif
ulah si prabowo karena ada dendam pribadi hancurkan indonesia membuat indonesia dalam situasi bahaya besar sebab rakyat sendiri sudah besar2an tidak percaya rupiah yang pastinya keadaan indonesia kedepan sudah pasti akan semakin buruk hancur sehingga mata uang rupiah bakal hancur membuat rakyat besar akan membeli valas besar2an sampai hal yang terburuk 2030 indonesia akan bubar spt yang didoakan si prabowo sblm jadi presiden ucapan nya adalah doa,negatif
astaghfirullah hal azim terrlaknat lah kalian,negatif
mau amerika rusia cina korea jepang kalau kita tidak bisa serap teknologinya lebih cepat kita cuma jadi karyawannya gajinya umr justru bikin kaya mereka,netral
dollar nggk pengaruh desa nggk pake dollar kata bosmu mangkanya tambah nge gas ke atas,netral
boleh boleh rupiah murah meriah tidak sebanding dengan ringgit tetapi perlu di ketahui kalau sda kita sudah mulai di jual mahal nanti ringgit kalian bagaimana nasip nya sebagai rakyat warga negara pasti juga akan merasakan dampaknya tunggu saja semoga semua baik saja jangan sampai gedung mewah di gusur jadi lahan sawit atau kebon sayur,positif
bapak mah aman aman saja bapak kan didalem lah rakyat ini yang merasakan dibawah yang tidak aman bapak coba tengok ke bawah jngan bilang aman aman saja,positif
akibat ketergantungan sama dollar bgini jadi nya,netral
tolong dong danantara investasi bidang air bersih siap minum di kota kota besar dan propinsi seperti arab saud uni emirat arab singapura kan ini jangka panjang,negatif
saya sih prefer rivan drpd benox si bennox mah kek buzzer kremlin,netral
indonesia the zimbabwee of asia,netral
pak untuk viewers millenial generasi y n gen z zilenial gen kembali ke huruf yunani : gen alpha gen beta dan lain lain mohon undang kesini yang banyak fansnya kalau dikumpulkan di stadion sepakbola gbk dan jis dri sluruh indonesia n beberapa dri negara lain mereka semua dtng ke indonesia : fandom ketua ketua fanbase idol kpop agensi besar yang sama jyp hybe lable agensi mnengah: starship cube the black lable dan lain lain drakor anime jepang: naruto onepiece dragonball samurai kali doraemon sailor moon hello kitty pokemon digimon mobil tamiya captain tsubasa eyeshield 21 detective conan pakaian cosplay super sentai n di amerika serikat orang indonesia power rangers biru dino charge: yoshua sudarso n adiknya power rangers biru ninja steel peter sudarso kamen riders ultraman dan lain lain fans penyanyi jkt48 suporter timnas sepakbola indonesia persija persib dan lain lain di aplikasi netflix sbentar lagi muncul filim avatar the last airbender kata org: ada orang indonesia di filim ini orang indonesia minta lebih banyak orang indonesia main disini n semua filim netflix n avatar the legend of korra filim hollywood amerika serikat fans penyanyi taylor swift penyanyi 1 2 atau 4 orang band musik atau girlgrup n boygrup amerika serikat eropa australia jepang kartun amerika serikat eropa korsel filim hongkong robot jepang robot humanoid artificial inteligence ai cina tiongkok game game e sport n game online play station kali box nintendo game bisnis bioskop xxi dan lain lain yutuber kliling dunia n kliling indonesia trima ksih pak,negatif
pemerintah berupaya jaga stabilitas rupiah tetap tenang waspada provokasi,positif
pokoknya rakyat tidak mau tahu inilah tugas seorang presiden menghendel masalah masalah seperti ini makanya syarat utama jadi presiden yaitu wajib jenius kita pernah memiliki sosok seperti ini tapi sayangnya sudah almarhum,negatif
duitnya abis buat pesta pora makan bergizi gratis,negatif
rupiah menurun import barang berkurang barang domestik cuan bayak orang kaya tukar dollar kerupiah devisa negaraterjaga karena banyak orang tukar dollar kerupiah indonesia sedang swasembada energi gas mau dibuat mandiri bensin mau dibuat mandiri siap siap rupiah akan strong,negatif
beli seblak saja beli seblak,netral
kerja woi ngarep blt mulu,netral
bukannya berbenah tapi malah sewa buzer,negatif
oh inflasi naik emua harga barang,negatif
biar kayak zimbabwe bawa duit pake gerobak duitnya dijual dipasar,netral
cuma amerika yang bisa nyetak seenaknya,netral
gua percaya pur atur saja,negatif
prabowo turun tidak becus urus negara,negatif
nanti balik lagi kalau sudah nyentuh 50k,negatif
tidak masalah rupiah nyungseup ekonomi aman,negatif
aduh betapa sengsaranya rakyat indonesia yang rajin berusaha berada di bawah rezim omong omong karena rezim omong omong tega menghisap darah rakyatnya sendiri yang rajin berusaha pada saat yang sama rezim omong omong berkamuflase menolong rakyat kecil,negatif
meteri bodoh makan bergizi gratis saja distop lgsung surplus,negatif
banyak keuntungan dari menguatnya mata uang ketimbang melemahnya mata uang sedikit keuntungan dan banyak menyusahkan orang susah,negatif
dimagelang saja blum semua brjln sebtulny sanggup ngg ya mgdkn mkn grtis ksian ank skolah,netral
halah pateni bae serahin ke rakyat biar di masa rame bakar idup,positif
menuju colapse cuk elo ini mimpin negara tapi omongan elo jauh banget dari seorang negarawan dulunya sebelum jadi presiden ada test iq dan kejiwaan tidak buat orang satu ini saya tidak yakin banget orang ini bisa jadi presiden kalau ada test iq dan kejiwaan keduanya tidak bakalan lolos,negatif
50 tahun amerika mencetak dollar modal dengkul tanpa cadangan emas,netral
sepatupriakeren judul australia investasi blok,negatif
tidak bakal ada lagi presiden asal jawa yang programnya bakal sukses selama mereka cuma mentingin gedein dinastinya di istana orang orang di daerah sudah muak diiming2in janji milih jadi kaki tangan asing secara tidak langsung buat kenyangin isi perutnya masing masing,negatif
yoyonwahyudin kita sudah lapor dari kapan hari minta dihentikan cuma dibilang ini instruksi dari atasan jadi kami tidak bisa menghentikan kita suruh mereka lapor atasan cuma dibilang nanti akan kita laporkan gitu doang sampai sekarang tidak ada tanda tanda perubahan,positif
tidak ada solusi bilang masih aman biarpun tembus 100 ribu sampai rakyat benar benar miskin hanya bisa menutupi kesalahan,positif
gekstur tubuhnya dan statemen berbeda,positif
blunder apa saya sebagai exportir mah seneng seneng saja mau 20rb mau 30rb ayo saja,netral
terimakasih om berita yang sangat bermanfaat stayhorizon,netral
orang desa tidak maen saham,netral
prediksi bahasa ilmiahnya sedangkan bahasa spiritual atau metafisiknya adalah ramalan apa yang dikatakan pak faisal adalah prediksi karena dibangun berdasar metode terukur analisis data historis hukum kausalitas sebab akibat serta teori keilmuan yang teruji seperti matematika atau statistika dan ekonomi sesuai gelar beliau,netral
bbm masih sama bahan pokok juga tidak ada kenaikan gila saya rasa negara ini masih aman dulu krismon 17000 sudah tidak karuan sekarang 17 ribu masih tenang tenang saja ekonomi rakyat brrti memang kuat kita tapi ya jangan lama lama kita butuh perkembangan yang terpenting adalah investasi luar negeri masuk buanyak pariwasata asing masuk ke negeri meningkatkan n pasti mendorong lowongan kerja ayo optimis,negatif
